Key,Yr,VE
1,0,0.9275720668295995
1,1,0.9274012980546584
1,2,0.925683188873023
1,3,0.9203762080786863
1,4,0.90983691456799
1,5,0.893114892848744
1,6,0.869941110387236
1,7,0.840601527187171
1,8,0.8057796755609081
1,9,0.7664067524681921
1,10,0.7235354298534031
1,11,0.6782421202204779
1,12,0.6315566948045405
1,13,0.5844160463759828
1,14,0.5376369988175019
1,15,0.491904083924455
1,16,0.44776816742738523
1,17,0.4056525453450345
1,18,0.36586380112366296
1,19,0.3286053368835627
1,20,0.29399203348644865
1,21,0.26206494313318096
1,22,0.23280527711544446
1,23,0.20614722915383038
1,24,0.18198938317356098
1,25,0.16020460559506397
1,26,0.14064842770662264
1,27,0.12316599356983854
1,28,0.10759769177904185
1,29,0.09378361231897138
1,30,0.08156697840270521
1,31,0.07079670195733688
1,32,0.06132920375415979
1,33,0.053029627596372274
1,34,0.04577256433856834
1,35,0.03944238713716481
1,36,0.033933285121293635
1,37,0.029149069215786968
1,38,0.02500281149357844
1,39,0.02141636836618364
1,40,0.01831982820017921
1,41,0.01565091555567378
1,42,0.013354377107983437
1,43,0.01138136833311052
1,44,0.009688855092203711
1,45,0.008239040215727815
1,46,0.006998821942399138
1,47,0.0059392884955271966
1,48,0.005035251074199122
1,49,0.004264816003527564
1,50,0.00360899564305328
1,51,0.003051356822518098
1,52,0.0025777049972442847
1,53,0.0021758019385575435
1,54,0.0018351145539652162
1,55,0.0015465923306998955
1,56,0.0013024708849204037
1,57,0.0010960991531899248
1,58,9.217878635129157e-4
1,59,7.746770549401922e-4
1,60,6.506205656581596e-4
1,61,5.460855704318748e-4
1,62,4.580654123980034e-4
1,63,3.840041364594471e-4
1,64,3.2173128830909216e-4
1,65,2.694056919518258e-4
1,66,2.25467057937811e-4
1,67,1.8859440348664393e-4
1,68,1.5767038390030404e-4
1,69,1.317507421597148e-4
1,70,1.1003818065353188e-4
1,71,9.186004608503899e-5
1,72,7.664929634208767e-5
1,73,6.392828716256521e-5
1,74,5.329497750313205e-5
1,75,4.441120631943187e-5
1,76,3.6992740702109105e-5
1,77,3.080083664076019e-5
1,78,2.5635089753604388e-5
1,79,2.132738468903834e-5
1,80,1.773677913861318e-5
1,81,1.4745181978515788e-5
1,82,1.225370541951772e-5
1,83,1.0179588613224815e-5
1,84,8.453605269491745e-6
1,85,7.017880823939604e-6
1,86,5.824055823794508e-6
1,87,4.831741730762097e-6
1,88,4.007223488348082e-6
1,89,3.3223701528830296e-6
1,90,2.7537208178871328e-6
1,91,2.2817181088276238e-6
1,92,1.8900658155177094e-6
1,93,1.5651908777204175e-6
1,94,1.295793029162292e-6
1,95,1.0724680287105829e-6
1,96,8.873926243435932e-7
1,97,7.340612740236492e-7
1,98,6.070662317417706e-7
1,99,5.019139484360442e-7
1,100,4.1487186368796274e-7
2,0,0.9236415533935093
2,1,0.9235755807672542
2,2,0.9225931937294066
2,3,0.9187931703359975
2,4,0.9100981829774245
2,5,0.894913771455183
2,6,0.8724002119743937
2,7,0.8424838833423245
2,8,0.8057289005181485
2,9,0.7631539817306198
2,10,0.7160463989788008
2,11,0.6658004140647784
2,12,0.6137914428440314
2,13,0.5612874469068061
2,14,0.5093938035866885
2,15,0.45902558789778564
2,16,0.41090066304004547
2,17,0.36554742633596243
2,18,0.3233219773272332
2,19,0.2844305455071855
2,20,0.24895405452380268
2,21,0.21687261501480634
2,22,0.18808849297219268
2,23,0.16244669114160323
2,24,0.13975272164954994
2,25,0.11978746105813746
2,26,0.10231918877137951
2,27,0.0871130394136836
2,28,0.07393816993268511
2,29,0.06257296979711845
2,30,0.052808641385463026
2,31,0.04445145798016055
2,32,0.037323976494425766
2,33,0.031265446756686736
2,34,0.026131622707022913
2,35,0.021794145726325553
2,36,0.018139638031503452
2,37,0.015068615420421717
2,38,0.012494303931564837
2,39,0.010341424158265809
2,40,0.008544989782633986
2,41,0.007049153011531964
2,42,0.00580611859538076
2,43,0.004775139569867345
2,44,0.003921601377957405
2,45,0.003216196235632153
2,46,0.002634186171721145
2,47,0.002154750816636111
2,48,0.0017604144968177376
2,49,0.0014365463119995416
2,50,0.0011709264682564743
2,51,9.533720805194013e-4
2,52,7.75415840479762e-4
2,53,6.300312892364152e-4
2,54,5.11398877295341e-4
2,55,4.147074916983174e-4
2,56,3.3598664753308627e-4
2,57,2.7196505504596533e-4
2,58,2.1995176775987157e-4
2,59,1.7773658093375247e-4
2,60,1.4350677724658486e-4
2,61,1.1577770482508875e-4
2,62,9.33350210103271e-5
2,63,7.518674452469451e-5
2,64,6.052353093553511e-5
2,65,4.8685824160218884e-5
2,66,3.913674318277559e-5
2,67,3.143974126637123e-5
2,68,2.524022783007458e-5
2,69,2.0250473761074378e-05
2,70,1.6237232040196306e-5
2,71,1.3011599700756293e-5
2,72,1.0420726628090092e-5
2,73,8.341043606821459e-6
2,74,6.672738145296882e-6
2,75,5.335253569985005e-6
2,76,4.2636260640887545e-6
2,77,3.405506948532212e-6
2,78,2.7187445877225585e-6
2,79,2.1694227603139467e-6
2,80,1.7302708961187448e-6
2,81,1.379376912299147e-6
2,82,1.0991460076995756e-6
2,83,8.754591625850017e-7
2,84,6.969936239066664e-7
2,85,5.546746479270431e-7
2,86,4.412335010094374e-7
2,87,3.5085140024064645e-7
2,88,2.7887290180966974e-7
2,89,2.2157535668523366e-7
2,90,1.7598359891239326e-7
2,91,1.3972109320428397e-7
2,92,1.1089044757384549e-7
2,93,8.797756039124955e-8
2,94,6.977477586547643e-8
2,95,5.531931378071491e-8
2,96,4.38439700525894e-8
2,97,3.473766158633036e-8
2,98,2.7513870469440313e-8
2,99,2.178541825559897e-8
2,100,1.7244310884427564e-8
3,0,0.9260368789446048
3,1,0.9258548892917245
3,2,0.9240686833968784
3,3,0.9186299293070403
3,4,0.9079273406423052
3,5,0.8910534503558093
3,6,0.8677764234498327
3,7,0.8384067969160093
3,8,0.8036390307521926
3,9,0.7644035479561796
3,10,0.7217436510581747
3,11,0.6767210114980519
3,12,0.6303482029156381
3,13,0.583544461398779
3,14,0.5371101477374292
3,15,0.49171549908898765
3,16,0.4478997588130827
3,17,0.40607742055238644
3,18,0.36654898328875396
3,19,0.32951422053902774
3,20,0.29508648953707006
3,21,0.26330703728222155
3,22,0.2341586035291087
3,23,0.20757788568607322
3,24,0.1834666289178165
3,25,0.16170124844912737
3,26,0.14214099121280893
3,27,0.12463471028982594
3,28,0.10902636625254579
3,29,0.09515939126182513
3,30,0.0828800599574823
3,31,0.07204001002007251
3,32,0.0624980479853628
